stop_I;lat;lon;name
32001;-33.8664445081348;150.885918581546;Prairie Vale Rd Near Dakota Dr
32002;-33.8668436639882;150.88897213933;Prairie Vale Rd Near Apache Rd
32003;-33.8658501758737;150.880479715388;Club Marconi, Prairie Vale Rd
32004;-33.8660555914534;150.883394821251;Prairie Vale Rd Opp Sartor Cr
32005;-33.837502328849;151.243068033995;Prince Albert St Near Elfrida St
32006;-33.8362503311985;151.243319153979;Prince Albert St Near Union St
32007;-33.8391821878822;151.245040673704;Thompson St Near Bradleys Head Rd
32008;-33.8395478579335;151.24749891071;Thompson St Near Burrawong Av
32009;-33.8394235479981;151.242482942013;Prince Albert St Near Lennox St
32010;-33.8362941119634;151.243094592644;Prince Albert St Near Union St
32011;-33.8376000755804;151.242846140871;Prince Albert St Near Elfrida St
32012;-33.8341461749194;151.243722414116;Prince Albert St Near Queen St
32013;-33.8341524921818;151.243539189127;Prince Albert St Near Queen St
32014;-33.8401381259967;151.206704012983;Miller St Before Blue St
32015;-33.8334191884255;151.204787179306;Pacific Hwy Near West St
32016;-33.839853478253;151.207650996236;Pacific Hwy After Blue St
32017;-33.8374802411469;151.197730828338;Bay Rd Near Waverton Station
32018;-33.8373460530937;151.197702662293;Bay Rd Near Waverton Station
32019;-33.8401522983522;151.207870816093;Pacific Hwy After Blue St
32020;-33.7332128494167;151.265826017886;McNamara Rd Near Howse Cr
32021;-33.7345408043442;151.264942897756;Howse Cr Near Truman Av
32022;-33.7311400747269;151.265841874293;Toronto Av Opp Kenna Pl
32023;-33.7323755863555;151.265547275001;Badcoe Rd Near Truman Av
32024;-33.7313148708305;151.268600259925;Toronto Av Near Cromer Rd
32025;-33.7322498683528;151.2730785856;Carrington Av Near Toronto Av
32026;-33.7320168801009;151.265238343437;Truman Av Near Badcoe Rd
32027;-33.731174986787;151.266134751584;Toronto Av Near Kenna Pl
32028;-33.8325527083779;151.178638957271;Northwood Wharf
32029;-33.8299370446166;151.156098541313;Riverview College Wharf
32030;-34.0408239522186;150.815376428167;Aquamarine Dr Opp Tourmaline St
32031;-34.0420610756908;150.818192267978;Gould Rd - No.77 (Beryl Pl)
32032;-34.066398179247;150.61134508136;Burragorang Rd (Opp.Jensens Garden Ctr)
32033;-34.0712837310561;150.653636180455;Mayfarm Rd (After Burragorang Rd)
32037;-34.0295566950483;150.821560110625;Raby Rd (Adj To Walkway To Cornelian Av)
32038;-34.0293089970523;150.819384330966;Raby Rd (300m Before Eagle Vale Dr)
32039;-34.0336115014992;150.81925270092;Gould Rd - No.187 (Cornelian St)
32040;-34.0320692821659;150.705478244943;Macquarie Grove Rd (Mater Dei School)
32041;-34.0400205658059;150.82092593177;Gould Rd - No.113
32042;-34.0365496540608;150.820975730192;Gould Rd (Opal Pl)
32043;-33.6150786443697;151.07422932157;5 Bay Rd
32044;-33.854934219232;151.047056788728;John St Near Calool St
32045;-33.8508420747752;151.049563346576;John St Near Hastings St
32046;-33.8521846619482;151.048741237373;John St Near Frampton St
32047;-33.6171610240876;151.061618959991;137-139 Arcadia Rd
32048;-33.8497750575754;151.050225669778;John St At Grace Av
32049;-33.6172212068934;151.05869235492;131 Arcadia Rd
32050;-33.6219839270603;151.050030270942;Arcadia Rd Opp 128
32051;-33.6229157159216;151.052389646358;Arcadia Rd Opp Arcadia Public School
32052;-33.7710208457183;150.81129947703;Durham St Near Mount Druitt Rd
32053;-33.7700158117066;150.806496331451;Durham St Near Karen Pl
32054;-33.8847043844985;151.023453430552;Regents Park Public School Auburn Rd
32055;-33.8866106066873;151.026330529779;Bagdad St Near Hope St
32056;-33.7629511931063;150.81318594388;Luxford Rd Near Semana St
32057;-33.7627085444328;150.811707810983;Luxford Rd Near Sunda Av
32058;-33.7711738328757;150.811306260847;Durham St Near Mount Druitt Rd
32059;-33.7813282654303;150.813979767105;Carlisle Av Near Eddie Rd
32061;-33.7706195023463;150.808540892525;Durham St Near Norfolk St
32062;-33.7697147689543;150.805155779549;Durham St Near Flinders St
32063;-33.7697300550277;150.80436875577;Durham St Opp Flinders St
32064;-33.7582002261474;150.757195831228;Werrington Station, Kazanis Ct
32066;-33.7503077390911;150.737270414745;Francis St Near Tumbridge Cr
32067;-33.6825559035932;151.011074823764;Kenthurst Rd Before Annangrove Rd
32068;-33.6846254113003;151.011720810292;The Hills Grammer School, Kenthurst Rd
32069;-33.9033870033776;151.195107495923;McEvoy St Near Bowden St
32070;-33.9025214702751;151.197236884816;McEvoy St Near Stokes Av
32071;-33.9030165377173;151.195402672636;McEvoy St Near Fountain St
32072;-33.9066758282906;151.192459376649;Maddox St Near Euston Rd
32073;-33.9021977612817;151.198009774288;McEvoy St Near Loveridge St
32074;-33.6617693850843;151.004925204997;Kenthurst Rd After Nelson St
32075;-33.664478598694;151.003908671195;Kenthurst Public School, Kenthurst Rd
32076;-33.6667053963984;151.004152100051;Kenthurst Rd After Jones Rd
32077;-33.6694037457323;151.007079304515;Kenthurst Rd Before Volunteer Rd
32078;-33.9059751659064;151.192133259977;Euston Rd Near Maddox St
32079;-33.6766131589896;151.008998548378;71 Kenthurst Rd
32080;-33.6828502619681;151.011444205904;Kenthurst Tennis Centre, Kenthurst Rd
32081;-33.7676481051484;151.268678214264;Pittwater Rd Near Warringah Mall Stand B
32082;-33.7527167696356;151.254939692576;Warringah Rd Near Oxford Falls Rd
32083;-33.7524753444748;151.253320637708;Warringah Rd Near Ellis Rd
32084;-33.7518293723518;151.248801752606;Warringah Rd Near Jones St
32085;-33.7534345858619;151.25841597026;Warringah Rd Near Earl St
32086;-33.7542406872292;151.265326665918;Warringah Rd Near McKillop Rd
32095;-33.7711195743721;150.906280347832;Westpoint Bus Interchange - Stand 5
32096;-33.7709545321506;150.906369957251;Westpoint Bus Interchange - Stand 4
32097;-33.7706718297176;150.906475798512;Westpoint Bus Interchange - Stand 2
32098;-33.8171597224238;150.932547196453;Butu Wargun Dr Opp Pemulwuy Marketplace
32099;-33.8176235734809;150.933259392231;Pemulwuy Marketplace, Butu Wargun Dr
32100;-33.7394661715339;150.917829245277;James Cook T-Way
32102;-33.9707281171989;151.252972906833;Zions Av Near Prince Edward St
32103;-33.9694464012278;151.252260174919;Prince Edward St Near Howe St
32104;-33.9656141874193;151.248965771605;Prince Edward St Near Raglan St
32105;-33.9677564975716;151.250845880754;Prince Edward St Near Napier St
32106;-33.9653334688146;151.246140409558;Ireton St Near Austral St
32107;-33.9643987212932;151.247899625375;Prince Edward St Near Ireton St
32120;-33.7665896201289;150.918967928977;Stephen St Before Lucas Rd
32121;-33.9661727275178;151.105336721153;Westfield Hurstville, Park Rd
32122;-33.9673450422546;151.109080710085;Forest Rd Near Hudson St
32125;-33.9681071623907;151.114308169362;Lily St Near Roberts La
32126;-33.9653606992359;151.111028910341;Hurstville Public School Forest Rd
32127;-33.9652170940328;151.111281517858;Hurstville Public School Forest Rd
32129;-33.9671362776195;151.11235808785;Kempt Field Durham St Near Roberts La
32130;-33.967965443762;151.113966098631;Lily St Near Durham St
32131;-33.9695405466828;151.115361408532;Allawah Station, Lily St
32132;-33.9694638800444;151.115498293813;Lily St Opp Allawah Station
32137;-33.8803573490221;150.940893640733;Wesley United Employment Sackville St
32138;-33.8816093694809;150.940065371119;Sackville St Near Cardwell St
32139;-33.8840684540847;150.926565225316;Canley Heights Post Office Canley Vale Rd
32141;-33.8846441960617;150.930546035708;Canley Vale Rd Near Gladstone St
32142;-33.884459227255;150.92928423853;Canley Vale Rd Near Salisbury St
32144;-33.7911410620883;150.669190040439;Luttrell St And Glenmore Pky
32145;-33.7877982035879;150.667654915416;Glenmore Pky Near Camellia Av
32147;-33.7954675696748;150.67309890607;Shearwater Dr Near Jacana Way
32148;-33.7949531520897;150.668888743622;Woodlands Dr Near Oriole St
32149;-33.787748708032;150.667803908992;Glenmore Pky, 70m North Of Camellia Av
32150;-33.7851938062143;150.681553022946;The Lakes Dr Near Wolara Av
32160;-33.841695936998;151.003021880405;Excelsior St Near Beszant St
32161;-33.7608513464126;151.030388525341;Westmore Dr Near Range Rd
32162;-33.7606438013039;151.032601154329;Westmore Dr Before Kylie Cr
32163;-33.7572160565917;151.029959207756;Range Rd Opp Heidi Pl
32164;-33.7587589144836;151.029621583198;Range Rd After Moolanda Av
32165;-33.7574689578418;151.041222662488;Eaton Rd Near Oakes Rd
32166;-33.7395374839603;151.047822167728;New Line Rd Before Victoria Rd
32167;-33.7543076034069;151.046672687098;Eaton Rd At Karloon Rd
32168;-33.7565964960082;151.043921702237;Karloon Rd Opp Ashley Av
32169;-33.7393825347853;151.050619076449;Victoria Rd Before Wilga St
32170;-33.7389241146918;151.053326177379;Victoria Rd Before Keelendi Rd
32171;-33.7688067994077;150.819650072147;Mount Druitt Station, Stand H
32172;-33.7866719386486;150.818059138735;Sargents Rd (After Archibold Rd -StartrackExpress)
32173;-33.7687534899541;150.819334786817;Mount Druitt Station, Stand F
32174;-33.7688028096672;150.819488041421;Mount Druitt Station, Stand G
32175;-33.9875207204665;151.045780342604;Forest Rd After Oak St
32176;-33.7802956826497;151.283268111263;Dowling St Near Crown Rd
32177;-33.987849926205;151.045633715378;Forest Rd At Kims Av
32178;-33.9887286643633;151.044669443209;Forest Rd At Tate Pl
32179;-33.989175951224;151.052695290603;Boronia Pde At Woodlands Av
32180;-33.7785680639451;151.289418044439;Charles St Near Ocean View Rd
32181;-33.9885367938787;151.048305661907;Lime Kiln Rd At Woodlands Av
32182;-33.9891759408322;151.050510247869;Woodlands Av Opp Stringybark Pl
32183;-33.9891165070042;151.049306731653;Woodlands Av At Coachwood Pl
32184;-33.9879181804379;151.048211378192;Lime Kiln Rd Before Forest Rd
32195;-33.8445369172591;151.002387855229;Excelsior St Near Derby St
32204;-33.9512422302356;151.13277249845;Frederick St Near Watkin St
32205;-33.9500436055063;151.131708975195;Frederick St Near Linwood Av
32206;-33.9472917305793;151.133965062777;Villiers St Near Arlington St
32207;-33.9477691843268;151.136377492118;Villiers St Near Railway St
32208;-33.944754108856;151.131993496366;Oswell St Near Villiers St
32209;-33.9458995683984;151.132762475115;Villiers St Near Oswell St
32210;-33.9436943520954;151.133498962023;Oswell St Near Wolli Creek Rd
32211;-33.9438738984464;151.133518466321;Oswell St Near Wolli Creek Rd
32212;-33.9485374414052;151.138447270277;Railway St Near Villiers St
32213;-33.9522316509109;151.133090709284;Watkin St Near King Edward St
32215;-33.9129102893535;151.138482906214;Wardell Rd Near Riverside Cr
32216;-33.9058076908492;151.136150750057;New Canterbury Rd Near Myra Rd
32217;-33.9049794766677;151.138271858069;New Canterbury Rd Near Terrace Rd
32218;-33.9038486707016;151.141350784729;New Canterbury Rd Near Beach Rd
32222;-34.0658848544712;150.730947468965;Richardson Rd Opp Holland Dr
32237;-33.9158251107251;150.877947986603;Miller Near Cartwright
32238;-33.9135692351393;150.87518681133;Cartwright Av Near Ellis Cres
32239;-33.9136729782631;150.875040198007;Cartwright Av Near Ellis Cres
32240;-33.9218074902746;150.875409010683;Miller Rd After Willandra St
32241;-33.9193843330309;150.876239515863;Miller Rd At Suffolk St
32242;-33.746520119603;150.746264715534;John Batman Av At Lockyer Av
32243;-33.7901920100845;151.260820904559;Kitchener St Near West St
32244;-33.790686749642;151.268129197229;Balgowlah Rd Near Marjory Thomas Pl
32245;-33.7901706049382;151.264823180776;Balgowlah Rd Near Condamine St
32246;-33.7900522296654;151.265119438703;Balgowlah Rd Near Condamine St
32247;-33.7905458643511;151.268294844432;Balgowlah Rd Near Quirk Rd
32248;-33.7429608630027;150.743283468154;Henry Lawson Dr Near Forest Way
32249;-33.7897712011336;151.263087633721;Balgowlah Rd Near Woodland St
32250;-34.0685327911409;150.828141191339;Macquarie Av - No.103
32251;-34.0694942631687;150.826495269265;Macquarie Av - No.123
32252;-33.747129633101;150.73806011332;Francis St Before Rugby St
32253;-33.7465795035568;150.742825997354;Werrington County Shops, Dunheved Rd
32254;-33.9023053347442;151.083227962135;Punchbowl Rd At Water St
32255;-33.9006795481775;151.083074689616;Water St Before Chatfield Av
32256;-33.9049510967042;151.080069239748;Punchbowl Rd Before Patricia St
32257;-33.9037332687804;151.081469937755;Punchbowl Rd At Robinson St
32258;-33.9089574535938;151.090202568472;Baltimore St At Michael Av
32260;-33.9113627266102;151.091571264505;Baltimore St At Albert St
32261;-33.7481308138646;150.724036002421;Oxford St Near Breyley Rd
32264;-33.9060332310109;151.08845253014;Baltimore St After Indiana Pl
32265;-33.7476277705251;150.720400239637;Cambrige Park Shops Oxford St
32266;-33.7474048965336;150.71882634069;Oxford St Near Cam St
32270;-33.7469301374391;150.715742039191;Oxford St Near Barker St
32271;-33.6396476827243;151.022385622332;Old Northern Rd After Edwards Rd
32272;-33.7658241135283;151.057604321762;Pennant Pde Near North Rocks Rd
32273;-33.581232485628;150.720900574366;North Richmond Shops, Bells Line Of Rd
32275;-33.574768120904;150.714098381239;Bells Line Of Rd Near Crooked La
32276;-33.5717301333693;150.732377891709;Terrace Rd
32277;-33.5661590947951;150.747026097853;Terrace Rd
32278;-33.5654974042035;150.748935188535;Terrace Rd
32279;-33.7763862212223;151.05317203145;Rembrandt St Near Darwin St
32281;-33.9316295645721;151.073041442228;King Georges Rd At Payten Av
32282;-33.933624980814;151.073460896722;King Georges Rd Near Canarys Rd
32283;-33.930140702626;151.07989926796;Dreadnought St Opp Walter St
32284;-33.9281732925988;151.078908142948;Dreadnought St Before Canterbury Rd
32285;-33.936590186857;151.082942349756;Moorefields Rd Before Remly St
32286;-34.0494249895917;151.049253629009;National Av Near Cranberry St
32287;-33.9350221483354;151.078878494877;Ludgate St Before Albion St
32288;-33.9333169981667;151.079759129246;Albion St At Ludgate St
32289;-33.9324140061466;151.081175300256;Dreadnought St After Albion St
32290;-33.9313070518109;151.080592741232;Dreadnought St After Bennett Av
32292;-33.7710183187492;150.89610067091;Walters Rd Near Kildare Rd
32294;-33.7676713185481;150.906468904236;Blacktown Station, Stand N
32295;-33.8188204286837;150.949076355063;Old Prospect Rd Near Cumberland Rd
32296;-33.8182816698713;150.952387467919;Opp St Pauls College, Old Prospect Rd
32297;-33.8187304635662;150.943166847589;Old Prospect Rd Near Brighton St
32298;-33.8188832896641;150.946272307587;Old Prospect Rd Near Paroo St
32299;-33.8181802070462;150.9572301091;Old Prospect Rd Near Lance Cr
32300;-33.818064890072;150.959135641444;Old Prospect Rd Near Ringrose Av
32301;-33.8181058566883;150.955056726253;Old Prospect Rd Near Walnut St
32302;-33.9490907851126;151.105293378982;Stoney Creek Rd Near Caroline St
32303;-33.8178353494492;150.960949527245;Old Prospect Rd Near Damien Av
32304;-33.8174119318663;150.963466960307;Old Prospect Rd After Jersey Rd
32305;-33.8974330834266;151.273039381118;Sandridge St Near Fletcher St
32306;-33.7197733437865;150.997948536346;Tuckwell Rd Opp Surrey Av
32307;-33.7184811295883;150.995559409128;Tuckwell Rd Opp Lynwood Pl
32308;-33.7142974831413;150.992022730618;Samuel Gilbert Public School, Ridgecrop Dr
32309;-33.7185372853195;150.993825946759;Tuckwell Rd At Woodchester Cl
32310;-33.7200266557716;150.992633389311;Tuckwell Rd Opp Ashmead Av
32311;-33.7219251460885;150.991049986438;Tuckwell Rd Opp Bounty Av
32312;-33.7224608356987;150.987861319726;Tuckwell Rd After Gilbert Rd
32323;-33.7484498266943;150.921528459201;Vardys Rd - No.255 (Opp.Morgan Power Reserve)
32324;-33.7638332960238;150.919500409694;Stephen St - No.139 (Before Sackville St)
32331;-33.8956477969166;151.129878806529;Victoria St Near Clissold St
32332;-33.8943023842702;151.129965104747;Victoria St Near Robert St
32333;-33.7859585135446;151.200724616965;Smith St Near Eastern Valley Way
32334;-33.8956917481934;151.129643224552;Clissold St Near Victoria St
32335;-33.8954237322662;151.127696239606;Queen St Near Clissold St
32336;-33.8936170084397;151.127835940938;Queen St Near Robert St
32337;-33.8906681492466;151.128179822281;Queen St Near Liverpool Rd
32338;-33.8919278530074;151.130109754856;Victoria St Near Norton St
32339;-33.8918073480361;151.129941872665;Victoria St Near Arthur St
32340;-33.894345248806;151.129761887715;Victoria St Near Robert St
32341;-33.8953743673169;151.129703532616;Victoria St Near Clissold St
32359;-33.8901306329681;151.147104089172;Parramatta Rd Near Carrington St
32360;-33.894368684801;151.144867758718;Old Canterbury Rd Near Hudson St
32361;-33.8898551450836;151.149662062674;Parramatta Rd Near Park St
32362;-33.8940512431226;151.156143000226;Trafalgar St Near Petersham Station
32363;-33.8889946150274;151.153801381221;Parramatta Rd Near Palace St
32364;-33.8940255849158;151.155569120465;Trafalgar St Near Petersham Station
32365;-33.8936830499405;151.148367570713;Railway Tce Near Hunter St
32366;-33.8925950901638;151.149903028672;West St Near Brighton St
32370;-33.9079658903987;151.026601124131;Yagoona Shops And Primary School Hume Hwy
32371;-33.9073655028777;151.023471307491;Hume Hwy Opp Yagoona Station
32372;-33.9068773966356;151.022691867632;Church Rd At Hume Hwy
32373;-33.9044694438299;151.021379067056;Church Rd Before Auburn Rd
32375;-33.9072296500441;151.024318647133;Yagoona Station, Hume Hwy
32376;-33.908572950046;151.028974813061;Hume Hwy Opp Brancourt Av
32377;-33.9084370180291;151.030373300145;Hume Hwy Near Woodbine St
32378;-33.8450798292201;150.922823338306;Redfern St Near Hassall St
32379;-33.8443110042443;150.923479301444;Hassall St Near Eyre St
32380;-33.836769353756;150.908729126504;Davis Rd At Hassall T-way Station
32381;-33.8367222991002;150.906804869226;Davis Rd Before Wenban Pl
32382;-33.8366206876612;150.903474337239;Davis Rd Before Muir Pl
32383;-33.8368958894935;150.901899498519;Elizabeth St After Davis Rd
32384;-33.8389631962937;150.901496852583;Elizabeth St Opp Denoci Cl
32385;-33.8621721688748;150.94514415885;Marlborough St Near Polding St
32386;-33.6967502723884;150.55081185558;Great Western Hwy After Churchill St
32387;-33.6946581187951;150.551480440298;Springwood Swim Centre Plateau Rd
32388;-33.6944191789174;150.553831880932;Plateau Rd Near Lewin St
32389;-33.6941119047061;150.557301821648;Plateau Rd After Bednal Rd
32390;-33.694674328593;150.55998821023;Chaseling Av After Alderton Av
32392;-33.7470563325905;151.113292166441;Maxwell St After The Comenarra Pkwy
32393;-33.7242819756132;151.121811384329;Warrawee Station, Platform 1
32394;-33.7243114828505;151.12173731546;Warrawee Station, Platform 2
32395;-33.7180247607182;151.137803836035;Burns Rd At Trentino Rd
32406;-33.8227361923804;150.950886885626;Jonathan St Near Virgil St
32407;-33.8227313603237;150.952722050018;Jonathan St Near Dwight St
32408;-33.8407829045922;151.003389578431;Excelsior St Near Louis St
32409;-33.8245616769222;150.954371909597;Braeside Rd Near Dean St
32410;-33.8465151099265;151.001961886719;Excelsior St Near Lackey St
32411;-33.8278762843933;150.953293881593;Braeside Rd Near Hedley St
32412;-33.8426587438154;151.002786083973;Excelsior St Near Cohen St
32413;-33.8337416111979;150.946297387217;157 Macquarie Rd Near Bayfield Rd
32414;-33.8394849441721;151.005618185191;The Av Near John St
32415;-33.8405526853177;151.005203752992;Louis St Near The Avenue
32416;-33.8225783549409;150.949346529051;Jonathan St Near Montague St
32417;-33.8988158359767;151.140166992275;Waratah Mills Light Rail
32419;-33.8987723113423;151.140121664717;Waratah Mills Light Rail
32420;-33.9018296089499;151.138162625757;Arlington Light Rail
32421;-33.8920583662606;150.850828856159;Gabriella Av Near Helena Rd
32422;-33.8936695556289;150.851463282912;Gabriella Av Near Henry St
32423;-33.8926716826689;150.854552024676;Gabriella Av Near Henry St
32424;-33.8934103311795;150.856573575222;Gabriella Av Near Gerald St
32425;-33.8909568561667;150.845711479158;Feodore Dr Near Hanover St
32434;-33.7697555275371;151.035844656755;North Rocks Rd After Farnell Av
32435;-33.7698117706261;151.038253307133;North Rocks Rd Before Farnell Av
32436;-33.7667713724832;151.04551161749;North Rocks Rd Before Pennant Hills Rd
32437;-33.7681404786265;151.04278170227;North Rocks Rd At Hollister Pl
32438;-33.7690040631462;151.041452103174;North Rocks Rd Opp Parma Pl
32439;-33.76831899975;151.042833256014;North Rocks Rd Opp Hollister Pl
32440;-33.7694976077325;151.033814954859;North Rocks Rd At Bellevue Dr
32441;-33.7692915197617;151.031852430358;North Rocks Rd Opp New North Rocks Rd
32442;-33.7695561312311;151.039179958634;North Rocks Rd Before Alkira Rd
32443;-33.7696113967784;151.036668661089;North Rocks Rd Opp Farnell Av
32448;-33.8699281005036;150.958129461002;Fair Gas Alan St Near Court Rd
32449;-33.8770779986667;150.979785551285;Mcdonalds Tangerine St Near Woodville Rd
32450;-33.8769111809511;150.978535436189;Hardware Tangerine St Near Woodville Rd
32451;-33.8766970596145;150.976796987632;Tangerine St Near Mandarin St
32452;-33.8764952669757;150.975512848692;Tangerine St Near Macarthur St
32453;-33.8763881874904;150.974643629502;Tangerine St Near Macarthur St
32454;-33.8761069651296;150.97246996203;Villawood Tangerine St Near Crown La
32455;-33.8770442217271;150.963525201821;Vine St Near Diprose St
32461;-33.7147192961815;151.120544968818;Cleveland St Before Water St
32462;-33.7085049102378;151.12261950198;Grosvenor St Before Junction Rd
32463;-33.7271134801599;151.087644510094;Greenhill Av After Nelson St
32464;-33.7281137099533;151.088457658041;Oak St After Cedar St
32465;-33.7296007353644;151.088992004233;Oak St At Pine St
32466;-33.7299372767751;151.090798133783;Pine St Opp Charles Curtis Park
32467;-33.7287999452897;151.091401890697;Willowtree St Before Calga Av
32468;-33.7284972244072;151.091020851819;Calga Av After Willowtree St
32469;-33.7276845069957;151.090259716119;Stuart Av After Calga Av
32470;-33.7249133637034;151.090408406146;Stuart Av Before Pennant Hills Rd
32475;-33.8882662049724;150.903105972094;Humphries Rd Near Essendon St
32483;-33.9165764895285;150.864957609945;Partridge Av Near Penguin Pde
32484;-33.9163228648559;150.861844047305;Hinchinbrook Dr Near Flinders Cr
32485;-33.9128783529987;150.859905074174;Hinchinbrook PS, Hinchinbrook Dr
32486;-33.9103724026249;150.860505259431;Hinchinbrook Dr Near Groote Av
32487;-33.9109207554943;150.872299922472;South Liverpool Rd Near Whitford Rd
32488;-33.9121272425198;150.871187293015;Whitford Rd Near Snipe Pl
32489;-33.9144031786483;150.869020591094;Whitford Rd Opp Robin St
32490;-33.9170965874973;150.86761846883;Partridge Av After Whitford Rd
32491;-33.9093583969912;150.862091454692;Lord Howe Dr Near Claremont Cr
32492;-33.910131028959;150.864460863458;Lord Howe Dr Near Wilson Rd
32493;-33.8894850014212;150.901897373882;Humphries Rd Near Drummoyne Cr
32494;-33.8707602526115;151.205983253155;QVB, Market St, Stand F
32495;-33.8654933044574;151.204817251106;Wynyard Station, Clarence St, Stand R
32496;-33.867000398872;151.217906081503;Art Gallery Rd Opp Art Gallery Of NSW
32498;-33.641247790761;151.111929488931;Black Ash Turnaround
32499;-33.86169536974;151.21154275694;Circular Quay, Alfred St, Stand A
32501;-33.8746543495427;150.839393607902;Elizabeth Dr After Cecil Rd
32502;-33.8876937795931;150.740514789079;Badgerys Creek Post Office
32503;-33.873015603933;150.743708795569;Badgerys Creek Rd After Elizabeth Dr
32504;-33.8749875938049;150.763555477977;Martin Elizabeth Dr Near Martin Rd
32505;-33.8726768936876;150.743585949362;Badgerys Creek Rd At Elizabeth Dr
32506;-33.8920328319791;150.779001287197;Tavistock Western Rd Near Braikfield Av
32507;-33.8776960334565;150.781912069644;Elizabeth Dr Opp Western Rd
32508;-33.9099191179107;150.786676486293;Lee And Clark Rd Near Devonshire Rd
32509;-33.9090367025872;150.779914738836;Lee And Clark Rd After Herbert St
32511;-33.7549549006781;151.14030293906;Ryde Rd At Minnamurra Av
32512;-33.7525850006473;151.150220315048;Pacific Hwy Opp Merriwa St
32513;-33.7566882763378;151.154657681214;Gordon Station, Stand C
32514;-33.8858957051597;150.906530959988;Saint Johns Rd Near Canterbury Rd
32515;-33.9377623319601;150.938481040689;Heathcote Rd Near Seton Rd
32516;-33.8946936720897;150.938928235648;Cabramatta Station, Platform 2
32518;-33.7326866278041;150.630572727695;Rusden Rd At Bunbinla Av
32522;-33.8842931609286;150.864255352311;Cowpasture Rd After Elizabeth Dr
32525;-33.886945735972;150.873321619778;Elizabeth Dr Near Wilson Rd
32526;-33.8967104438059;150.889994498306;Brown Rd Near Merinda Pl
32527;-33.8903787277843;150.884476842727;Elizabeth Dr Near Hasluck Rd
32528;-33.8852231027669;150.869073032961;Elizabeth Dr Near Wilson Rd
32529;-33.8894928356652;150.862815346409;Gloucester St Near Bringelly Pl
32530;-33.8893244855643;150.861575945451;Bonnyrigg Fire Station Gloucester St
32531;-33.6408840882292;150.811581041378;Porpoise Cr Near Rifle Range Rd
32532;-33.6395880032446;150.810069356853;Telephone Exchange Rifle Range Rd
32533;-33.6386481056295;150.80781924793;Rifle Range Rd Near Samuel St
32534;-33.6372534051015;150.804827310077;Community Centre Rifle Range Rd
32535;-33.6405910338388;150.803843031298;Porpoise Cr Near Neilson Cr
32536;-33.6418655533975;150.805472212968;Porpoise Cr Near Settlers Cr
32537;-33.6427662123634;150.808119310732;Porpoise Cr Near Bounty Cr
32538;-33.6420905474069;150.810449103321;Porpoise Cr Near Peter Pl
32539;-33.6361381576875;150.803000544142;Rifle Range Rd Near Colonial Dr
32540;-33.6340959002101;150.799376978532;Rifle Range Rd Near Collith Av
32561;-33.8288440888774;150.966349035538;Irrigation Rd Near Dracic St
32562;-33.8287494378584;150.964811471323;Irrgation Irrigation Rd Near Grant Cr
32563;-33.8278054660948;150.969777616891;Douglas St Near Centenary Rd
32564;-33.8289631685938;150.968805485937;Irrigation Rd At Wyborn La
32565;-33.8275882309596;150.97148427029;Douglas St Near Cross Rd
32567;-33.8346980680025;150.997091113368;William St Near Carhullen St
32568;-33.7366582119922;150.798203407672;Luxford Rd Near Bougainville Rd
32569;-33.7398337674326;150.796628479193;Luxford Rd Near Hatherton Rd
32570;-33.72803448701;150.796140416002;Captain Cook Dr Opp Discovery Av
32571;-33.729502151912;150.794716748462;Captain Cook Dr Before Palmyra Av
32572;-33.724957984622;150.798010748159;Captain Cook Dr Before Resolution Av
32573;-33.7270993903702;150.797242404362;Captain Cook Dr Opp Roebuck Cr
32574;-33.7701978401304;150.752367965334;Sunflower Dr Before Gipps St
32575;-33.7699321202978;150.749550784039;Sunflower Dr Opp Kulleroo Cr
32576;-33.7547818450698;150.716264615712;Copeland Rd Before Phillip St
32577;-33.7785074981837;150.747604685747;Caddens Rd Opp Silkwood Av
32578;-33.7701009345894;150.750518522263;Sunflower Dr After Myrtle Rd
32579;-33.7701614145524;150.751492326623;12 Sunflower Dr Opp Werona Av
32580;-33.7571417413216;150.733305645414;Opp 74 Victoria St
32581;-33.7565658247958;150.729407356149;115 Victoria St After Wrench St
32582;-33.9126046623706;151.042306599076;Stacey St At Old Kent Rd
32583;-33.8221687497752;151.079095704156;Sydney Olympic Park Wharf
32585;-33.9252312449038;151.237012727628;Rainbow St Near Rainbow St Primary
32586;-33.9249871601971;151.235206507567;Rainbow St Near Botany St
32588;-33.9254599180555;151.238742536089;Rainbow St Near Avoca St
32589;-33.9119464241454;151.258787656765;Arden St Near Clovelly Rd
32590;-33.913503557955;151.239802799807;Belmore Rd Opp Silver St
32591;-33.9193186355699;151.246478365115;Coogee Bay Rd Near Dudley St
32592;-33.9073166069375;151.251987188833;Carrington Rd Near Frenchmans Rd
32593;-33.9189096447972;151.245798805806;Coogee Bay Rd Near St Lukes St
32594;-33.5574520414241;150.844223675166;Wilberforce Park George Rd Near Duke Rd
32595;-33.5591325272287;150.840315623904;Wilberforce Primary School George Rd
32596;-33.9893715781255;151.072932400161;Victory Rd Near Boorara Av
32598;-33.6301984989909;150.804785968869;Stewart St Near Claud St
32599;-33.6273414414854;150.805381939055;Stewart St Near Cunningham Pl
32600;-33.9840655113236;151.079146987807;Neville St At Oatley Pde
32601;-33.9857389036697;151.077323369336;Hillcrest Nursing Home Mimosa St
